# Note - You may enter notes about your run here. They will be displayed every time this log is loaded.
# Saved Wednesday July 07 2021
# To calculate the rpm of your motor: take the Motor_RPM and divide by the number of motor poles / 2
LogSession_ID,Log_Frequency,Drive_Voltage,Drive_Current,Drive_Power,Temperature,Input_Throttle,Output_Throttle,Motor_RPM,Power_Consumption
57,8,31.09,7.10,220.74,82.40,1372,36.00,27420,20.84
57,8,31.07,7.11,220.91,82.40,1375,36.00,27420,20.84
57,8,31.05,7.00,217.35,84.20,1382,37.00,27420,20.85
57,8,31.03,7.13,221.24,84.20,1392,38.00,28020,20.85
57,8,30.98,7.36,228.01,84.20,1397,39.00,28020,20.86
57,8,30.92,7.42,229.43,84.20,1397,39.00,28620,20.87
57,8,30.89,7.32,226.11,84.20,1401,39.00,29220,20.87
57,8,30.89,7.30,225.50,84.20,1401,39.00,28620,20.88
57,8,30.89,7.36,227.35,84.20,1402,40.00,28620,20.89
57,8,30.87,7.30,225.35,84.20,1404,40.00,29220,20.89
57,8,30.84,7.32,225.75,84.20,1402,40.00,28620,20.90
57,8,30.80,7.44,229.15,84.20,1419,41.00,29220,20.91
57,8,30.76,7.83,240.85,84.20,1419,41.00,29220,20.91
57,8,30.73,10.02,307.91,84.20,1425,42.00,29820,20.92
57,8,30.71,8.01,245.99,84.20,1418,41.00,29820,20.93
57,8,30.69,8.01,245.83,84.20,1430,43.00,30480,20.93
57,8,30.67,10.04,307.93,84.20,1428,42.00,30480,20.94
57,8,30.64,7.96,243.89,84.20,1440,44.00,30480,20.95
57,8,30.57,10.20,311.81,84.20,1436,43.00,31080,20.96
57,8,30.54,10.49,320.36,84.20,1441,44.00,31080,20.97
57,8,30.50,10.45,318.72,84.20,1440,44.00,31080,20.98
57,8,30.51,10.27,313.34,84.20,1443,44.00,31080,20.99
57,8,30.49,10.26,312.83,84.20,1441,44.00,31080,21.00
57,8,30.46,10.31,314.04,84.20,1431,43.00,31080,21.00
57,8,30.45,10.33,314.55,84.20,1454,45.00,31080,21.01
57,8,30.44,10.73,326.62,84.20,1449,45.00,31680,21.02
57,8,30.40,11.02,335.01,84.20,1448,45.00,32280,21.03
57,8,30.31,10.80,327.35,84.20,1466,47.00,32280,21.04
57,8,30.25,11.26,340.62,84.20,1482,49.00,32880,21.05
57,8,30.22,12.21,368.99,84.20,1472,47.00,34080,21.06
57,8,30.24,12.00,362.88,84.20,1470,47.00,34080,21.07
57,8,30.24,11.56,349.57,84.20,1487,49.00,33480,21.08
57,8,30.25,11.93,360.88,84.20,1472,47.00,34740,21.09
57,8,30.25,11.81,357.25,84.20,1475,48.00,33480,21.10
57,8,30.23,11.73,354.60,84.20,1461,46.00,34080,21.11
57,8,30.22,11.01,332.72,84.20,1452,45.00,34080,21.12
57,8,30.22,10.31,311.57,84.20,1486,49.00,32280,21.13
57,8,30.20,11.87,358.47,84.20,1496,50.00,32880,21.14
57,8,30.21,12.80,386.69,84.20,1470,47.00,34740,21.15
57,8,30.21,11.78,355.87,84.20,1454,45.00,34740,21.16
57,8,30.19,10.65,321.52,84.20,1470,47.00,32880,21.17
57,8,30.18,11.07,334.09,84.20,1479,48.00,32880,21.18
57,8,30.17,11.97,361.13,84.20,1466,47.00,34080,21.19
57,8,30.17,11.64,351.18,84.20,1452,45.00,32880,21.20
57,8,30.18,10.75,324.44,84.20,1468,47.00,32280,21.21
57,8,30.19,11.24,339.34,84.20,1462,46.00,33480,21.22
57,8,30.19,11.49,346.88,84.20,1462,46.00,32880,21.23
57,8,30.19,11.17,337.22,84.20,1467,47.00,32880,21.24
57,8,30.18,11.23,338.92,84.20,1477,48.00,33480,21.25
57,8,30.16,11.92,359.51,84.20,1481,49.00,33480,21.26
57,8,30.15,12.27,369.94,84.20,1483,49.00,34080,21.27
57,8,30.13,12.01,361.86,84.20,1481,49.00,34740,21.28
57,8,30.13,11.26,339.26,84.20,1471,47.00,34740,21.29
57,8,30.13,11.17,336.55,84.20,1483,49.00,33480,21.30
57,8,30.15,11.60,349.74,84.20,1480,49.00,34740,21.31
57,8,30.13,11.69,352.22,84.20,1473,48.00,34080,21.32
57,8,30.11,11.14,335.43,84.20,1473,48.00,34740,21.33
57,8,30.10,11.20,337.12,84.20,1474,48.00,34080,21.34
57,8,30.10,11.23,338.02,84.20,1477,48.00,34080,21.35
57,8,30.10,11.17,336.22,84.20,1478,48.00,34080,21.36
57,8,30.08,11.42,343.51,84.20,1467,49.00,34080,21.37
57,8,30.07,11.28,339.19,86.00,1459,46.00,34080,21.38
57,8,30.04,10.58,317.82,86.00,1468,47.00,32880,21.39
57,8,30.06,10.76,323.45,86.00,1476,48.00,33480,21.40
57,8,30.05,11.59,348.28,87.80,1475,48.00,33480,21.41
57,8,30.07,11.73,352.72,87.80,1471,47.00,34080,21.42
57,8,30.05,11.47,344.67,87.80,1466,47.00,33480,21.43
57,8,30.04,11.33,340.35,87.80,1469,47.00,33480,21.44
57,8,30.03,11.11,333.63,87.80,1469,47.00,33480,21.45
57,8,30.02,11.29,338.93,87.80,1493,50.00,32880,21.46
57,8,30.01,12.24,367.32,87.80,1478,48.00,34740,21.47
57,8,30.02,12.10,363.24,87.80,1461,46.00,34080,21.48
57,8,30.01,10.78,323.51,87.80,1468,47.00,33480,21.49
57,8,30.01,10.77,323.21,87.80,1479,48.00,32880,21.50
57,8,30.00,11.70,351.00,87.80,1478,48.00,33480,21.51
57,8,29.99,12.08,362.28,87.80,1480,49.00,34080,21.52
57,8,30.00,11.97,359.10,87.80,1473,48.00,34080,21.53
57,8,30.01,11.50,345.12,87.80,1476,48.00,34080,21.54
57,8,29.99,11.58,347.28,87.80,1489,49.00,33480,21.55
57,8,29.99,11.92,357.48,87.80,1473,48.00,34080,21.56
57,8,29.99,11.58,347.28,87.80,1478,48.00,33480,21.57
57,8,29.98,11.36,340.57,87.80,1494,50.00,33480,21.58
57,8,29.97,12.16,364.44,87.80,1481,49.00,34080,21.59
57,8,29.96,12.02,360.12,87.80,1456,46.00,34740,21.60
57,8,29.97,11.02,330.27,87.80,1468,47.00,32880,21.61
57,8,29.99,11.13,333.79,87.80,1467,47.00,32880,21.62
57,8,29.97,11.25,337.16,87.80,1480,49.00,32880,21.63
57,8,29.94,11.78,352.69,87.80,1476,48.00,33480,21.64
57,8,29.92,11.88,355.45,87.80,1465,47.00,33480,21.65
57,8,29.92,11.29,337.80,87.80,1478,48.00,32880,21.66
57,8,29.93,11.38,340.60,87.80,1476,48.00,33480,21.67
57,8,29.95,11.77,352.51,87.80,1481,49.00,33480,21.68
57,8,29.93,11.83,354.07,87.80,1466,47.00,34080,21.69
57,8,29.94,11.42,341.91,87.80,1470,47.00,33480,21.70
57,8,29.94,11.16,334.13,87.80,1477,48.00,32880,21.71
57,8,29.94,11.66,349.10,87.80,1478,48.00,33480,21.72
57,8,29.93,11.75,351.68,87.80,1471,47.00,34080,21.73
57,8,29.91,11.33,338.88,87.80,1475,48.00,32880,21.74
57,8,29.91,11.39,340.67,87.80,1485,49.00,33480,21.75
57,8,29.91,12.16,363.71,87.80,1494,50.00,34080,21.76
57,8,29.91,12.48,373.28,87.80,1487,49.00,34740,21.77
57,8,29.91,12.13,362.81,87.80,1473,48.00,34740,21.78
57,8,29.90,11.66,348.63,87.80,1504,51.00,34080,21.79
57,8,29.90,12.54,374.95,87.80,1502,51.00,35340,21.80
57,8,29.89,12.67,378.71,87.80,1482,49.00,34740,21.81
57,8,29.88,11.62,347.21,87.80,1474,48.00,34740,21.82
57,8,29.88,11.16,333.46,87.80,1470,47.00,33480,21.83
57,8,29.86,11.35,338.91,87.80,1496,50.00,33480,21.84
57,8,29.86,12.43,371.16,87.80,1500,51.00,34740,21.85
57,8,29.85,12.74,380.29,87.80,1480,49.00,34740,21.87
57,8,29.86,11.27,336.52,87.80,1458,46.00,34080,21.88
57,8,29.87,10.54,314.83,87.80,1478,48.00,32880,21.88
57,8,29.87,11.19,334.25,87.80,1488,49.00,32280,21.89
57,8,29.86,12.21,364.59,87.80,1476,48.00,34080,21.90
57,8,29.84,11.84,353.31,87.80,1480,49.00,33480,21.92
57,8,29.83,11.52,343.64,87.80,1475,48.00,34080,21.93
57,8,29.84,11.34,338.39,87.80,1460,46.00,33480,21.94
57,8,29.84,11.00,328.24,87.80,1480,49.00,32880,21.94
57,8,29.84,11.61,346.44,87.80,1482,49.00,34080,21.95
57,8,29.81,11.78,351.16,87.80,1462,46.00,33480,21.96
57,8,29.82,11.02,328.62,87.80,1475,48.00,33480,21.97
57,8,29.83,11.27,336.18,87.80,1490,50.00,33480,21.98
57,8,29.83,12.11,361.24,87.80,1487,49.00,34080,21.99
57,8,29.80,12.09,360.28,87.80,1474,48.00,34080,22.01
57,8,29.78,11.36,338.30,87.80,1480,49.00,34080,22.02
57,8,29.80,11.26,335.55,87.80,1492,50.00,34080,22.02
57,8,29.77,11.83,352.18,87.80,1486,49.00,34080,22.04
57,8,29.76,11.74,349.38,87.80,1479,48.00,34740,22.05
57,8,29.73,11.34,337.14,87.80,1495,50.00,34080,22.06
57,8,29.73,11.87,352.90,87.80,1503,51.00,34740,22.07
57,8,29.72,12.52,372.09,87.80,1503,51.00,34740,22.08
57,8,29.72,12.32,366.15,87.80,1498,50.00,35340,22.09
57,8,29.73,11.73,348.73,87.80,1478,48.00,34740,22.10
57,8,29.72,11.33,336.73,87.80,1480,49.00,34080,22.11
57,8,29.72,11.36,337.62,87.80,1488,49.00,34080,22.12
57,8,29.72,11.91,353.97,87.80,1494,50.00,34080,22.13
57,8,29.72,12.05,358.13,87.80,1497,50.00,34740,22.14
57,8,29.74,11.94,355.10,87.80,1483,49.00,35340,22.15
57,8,29.76,11.53,343.13,87.80,1479,48.00,34080,22.16
57,8,29.78,11.13,331.45,87.80,1491,50.00,34740,22.17
57,8,29.76,11.62,345.81,87.80,1501,51.00,34080,22.18
57,8,29.73,12.18,362.11,87.80,1488,49.00,35340,22.19
57,8,29.75,11.84,352.24,87.80,1467,47.00,34080,22.20
57,8,29.78,10.87,323.71,87.80,1469,47.00,32880,22.21
57,8,29.80,10.92,325.42,87.80,1492,50.00,32880,22.22
57,8,29.77,12.06,359.03,87.80,1490,50.00,33480,22.23
57,8,29.76,12.29,365.75,87.80,1455,45.00,34740,22.24
57,8,29.76,11.09,330.04,87.80,1466,47.00,32880,22.25
57,8,29.76,10.62,316.05,87.80,1476,48.00,32880,22.26
57,8,29.76,11.22,333.91,87.80,1480,49.00,32880,22.27
57,8,29.74,11.48,341.42,87.80,1478,48.00,32880,22.28
57,8,29.73,11.60,344.87,87.80,1476,48.00,33480,22.29
57,8,29.73,11.40,338.92,87.80,1470,47.00,33480,22.30
57,8,29.76,11.05,328.85,87.80,1471,47.00,32880,22.31
57,8,29.76,11.18,332.72,87.80,1486,49.00,32880,22.32
57,8,29.75,11.96,355.81,87.80,1500,51.00,33480,22.33
57,8,29.72,12.64,375.66,87.80,1493,50.00,34740,22.34
57,8,29.76,12.19,362.77,87.80,1442,44.00,34740,22.35
57,8,29.91,10.21,305.38,87.80,1407,40.00,31680,22.36
57,8,30.16,6.61,199.36,87.80,1381,37.00,29820,22.36
57,8,30.38,5.97,181.37,87.80,1407,39.00,28020,22.37
57,8,30.44,5.94,180.81,87.80,1310,29.00,28020,22.37
57,8,30.50,5.86,178.73,87.80,1379,37.00,25560,22.38
57,8,30.60,5.65,172.89,87.80,1282,25.00,26160,22.38
57,8,30.70,5.49,168.54,87.80,1270,24.00,24960,22.39
57,8,30.77,4.55,140.00,87.80,1260,23.00,23760,22.39
57,8,30.82,4.43,136.53,87.80,1228,19.00,20700,22.40
57,8,30.86,4.28,132.08,87.80,1230,19.00,20700,22.40
57,8,30.90,4.18,129.16,87.80,1228,19.00,18840,22.40
57,8,30.92,4.19,129.55,87.80,1232,20.00,17640,22.41
57,8,30.91,4.19,129.51,87.80,1230,19.00,17640,22.41
57,8,30.91,4.19,129.51,87.80,1228,19.00,17640,22.41
57,8,30.91,4.21,130.13,87.80,1232,20.00,16440,22.42
57,8,30.92,4.24,131.10,87.80,1230,19.00,16440,22.42
57,8,30.92,4.25,131.41,87.80,1231,20.00,16440,22.43
57,8,30.92,4.24,131.10,87.80,1231,20.00,16440,22.43
57,8,30.92,4.24,131.10,87.80,1229,19.00,15840,22.43
57,8,30.92,4.28,132.34,87.80,1230,19.00,15840,22.44
57,8,30.92,4.29,132.65,87.80,1232,20.00,15840,22.44
57,8,30.94,4.28,132.42,87.80,1233,20.00,16440,22.44
57,8,30.94,4.27,132.11,87.80,1232,20.00,15840,22.45
57,8,30.95,4.27,132.16,87.80,1232,20.00,15840,22.45
57,8,30.95,4.27,132.16,87.80,1233,20.00,16440,22.45
57,8,30.92,4.22,130.48,87.80,1188,14.00,15840,22.46
57,8,30.91,4.03,124.57,87.80,1187,14.00,15240,22.46
57,8,30.91,3.94,121.79,87.80,1188,14.00,14580,22.47
57,8,30.95,3.93,121.63,87.80,1188,14.00,14580,22.47
57,8,30.96,3.94,121.98,87.80,1189,14.00,13980,22.47
57,8,30.98,3.95,122.37,87.80,1178,13.00,13380,22.48
57,8,30.98,3.95,122.37,87.80,1188,14.00,13980,22.48
57,8,30.99,3.95,122.41,87.80,1190,15.00,13380,22.48
57,8,30.98,3.96,122.68,87.80,1188,14.00,13980,22.49
57,8,30.99,3.96,122.72,87.80,1189,14.00,13380,22.49
57,8,30.99,3.96,122.72,87.80,1189,14.00,13380,22.49
57,8,30.99,3.95,122.41,87.80,1190,15.00,13380,22.50
57,8,30.99,3.95,122.41,87.80,1191,15.00,13380,22.50
57,8,30.99,3.98,123.34,87.80,1186,14.00,13380,22.50
57,8,30.99,4.00,123.96,87.80,1189,14.00,13380,22.51
57,8,30.99,3.97,123.03,87.80,1189,14.00,13380,22.51
57,8,30.99,3.95,122.41,87.80,1189,14.00,13380,22.51
57,8,30.99,3.95,122.41,87.80,1190,15.00,13380,22.52
57,8,30.99,3.97,123.03,87.80,1191,15.00,13380,22.52
57,8,30.99,3.97,123.03,87.80,1183,14.00,13380,22.52
57,8,30.99,3.95,122.41,87.80,1191,15.00,13380,22.53
57,8,30.99,3.95,122.41,87.80,1191,15.00,13380,22.53
57,8,31.00,3.96,122.76,87.80,1191,15.00,13380,22.53
57,8,31.01,3.96,122.80,87.80,1191,15.00,13380,22.54
57,8,31.01,3.98,123.42,87.80,1187,14.00,13380,22.54
57,8,31.01,3.97,123.11,87.80,1192,15.00,13380,22.54
57,8,31.00,3.97,123.07,87.80,1193,15.00,13380,22.55
57,8,30.99,3.97,123.03,87.80,1192,14.00,13380,22.55
57,8,30.99,3.98,123.34,87.80,1193,15.00,13380,22.55
57,8,31.01,4.00,124.04,87.80,1195,15.00,13380,22.56
57,8,31.00,4.00,124.00,87.80,1222,18.00,13380,22.56
57,8,30.96,4.15,128.48,87.80,1223,18.00,13980,22.57
57,8,30.92,4.34,134.19,87.80,1227,19.00,14580,22.57
57,8,30.91,4.39,135.69,87.80,1235,20.00,15240,22.57
57,8,30.91,4.42,136.62,87.80,1249,21.00,15240,22.58
57,8,30.88,4.55,140.50,87.80,1252,22.00,16440,22.58
57,8,30.86,4.63,142.88,87.80,1250,22.00,17040,22.58
57,8,30.87,4.58,141.38,87.80,1257,23.00,17640,22.59
57,8,30.87,4.58,141.38,87.80,1265,23.00,17640,22.59
57,8,30.82,4.70,144.85,87.80,1282,25.00,18240,22.60
57,8,30.76,4.94,151.95,87.80,1285,26.00,18840,22.60
57,8,30.74,5.10,156.77,87.80,1279,25.00,18840,22.61
57,8,30.74,5.04,154.93,87.80,1286,26.00,19500,22.61
57,8,30.74,4.96,152.47,87.80,1288,26.00,20100,22.61
57,8,30.71,5.07,155.70,87.80,1310,29.00,20100,22.62
57,8,30.65,5.36,164.28,87.80,1314,29.00,20700,22.62
57,8,30.60,5.54,169.52,87.80,1314,29.00,21900,22.63
57,8,30.58,5.49,167.88,87.80,1324,30.00,21900,22.63
57,8,30.56,5.51,168.39,87.80,1338,32.00,22500,22.64
57,8,30.53,5.92,180.74,87.80,1337,32.00,23760,22.64
57,8,30.51,6.00,183.06,87.80,1339,32.00,23760,22.65
57,8,30.51,5.85,178.48,87.80,1343,32.00,23760,22.65
57,8,30.50,5.89,179.65,87.80,1368,35.00,23760,22.66
57,8,30.40,6.29,191.22,87.80,1369,36.00,24960,22.66
57,8,30.35,6.71,203.65,87.80,1362,35.00,25560,22.67
57,8,30.32,6.60,200.11,87.80,1372,36.00,26160,22.68
57,8,30.33,6.59,199.87,87.80,1376,36.00,26160,22.68
57,8,30.32,6.81,206.48,87.80,1398,39.00,26820,22.69
57,8,30.22,7.32,221.21,87.80,1401,39.00,27420,22.69
57,8,30.16,7.60,229.22,87.80,1408,40.00,28620,22.70
57,8,30.10,7.52,226.35,87.80,1418,41.00,28620,22.71
57,8,30.09,7.67,230.79,87.80,1427,42.00,29220,22.71
57,8,30.03,7.94,238.44,87.80,1423,42.00,29220,22.72
57,8,29.99,7.87,236.02,87.80,1413,41.00,29820,22.73
57,8,29.98,7.65,229.35,87.80,1420,41.00,29220,22.73
57,8,30.00,7.65,229.50,87.80,1439,44.00,29820,22.74
57,8,30.00,10.24,307.20,87.80,1452,45.00,29820,22.75
57,8,29.99,10.79,323.59,87.80,1436,43.00,31080,22.76
57,8,29.97,10.47,313.79,87.80,1440,44.00,30480,22.77
57,8,29.96,7.97,238.78,87.80,1433,43.00,31080,22.77
57,8,29.98,7.82,234.44,87.80,1422,41.00,30480,22.78
57,8,29.99,7.52,225.52,87.80,1411,40.00,29820,22.79
57,8,29.99,7.39,221.63,87.80,1424,42.00,29220,22.79
57,8,29.96,7.79,233.39,87.80,1441,44.00,29220,22.80
57,8,29.96,10.36,310.39,87.80,1426,42.00,30480,22.81
57,8,29.95,7.97,238.70,87.80,1394,38.00,29820,22.82
57,8,29.96,7.07,211.82,87.80,1420,41.00,28620,22.82
57,8,29.94,7.68,229.94,87.80,1437,43.00,29220,22.83
57,8,29.91,10.11,302.39,87.80,1385,38.00,30480,22.84
57,8,29.88,7.01,209.46,87.80,1420,41.00,28620,22.84
57,8,29.88,7.07,211.25,87.80,1444,44.00,29220,22.85
57,8,29.87,10.52,314.23,87.80,1435,43.00,29820,22.86
57,8,29.88,10.45,312.25,87.80,1407,40.00,30480,22.87
57,8,29.87,7.31,218.35,87.80,1409,40.00,29220,22.88
57,8,29.89,7.04,210.43,87.80,1427,42.00,29220,22.88
57,8,29.89,7.40,221.19,87.80,1431,43.00,29220,22.89
57,8,29.84,7.76,231.56,87.80,1432,43.00,29820,22.89
57,8,29.80,7.90,235.42,87.80,1446,45.00,30480,22.90
57,8,29.72,10.48,311.47,87.80,1470,47.00,31080,22.91
57,8,29.67,11.35,336.75,87.80,1470,47.00,31680,22.92
57,8,29.63,11.36,336.60,87.80,1457,46.00,32280,22.93
57,8,29.65,10.77,319.33,87.80,1466,47.00,32280,22.94
57,8,29.67,10.88,322.81,87.80,1464,47.00,32880,22.95
57,8,29.68,11.08,328.85,87.80,1461,46.00,32280,22.96
57,8,29.65,10.40,308.36,87.80,1449,45.00,31680,22.97
57,8,29.67,10.20,302.63,87.80,1443,44.00,31680,22.98
57,8,29.66,10.08,298.97,87.80,1447,45.00,31080,22.98
57,8,29.68,10.11,300.06,87.80,1443,44.00,31080,22.99
57,8,29.67,10.11,299.96,87.80,1440,44.00,31080,23.00
57,8,29.68,10.04,297.99,87.80,1427,42.00,30480,23.01
57,8,29.70,7.72,229.28,87.80,1412,40.00,30480,23.02
57,8,29.71,7.08,210.35,87.80,1411,40.00,28620,23.02
57,8,29.68,7.31,216.96,87.80,1437,43.00,29220,23.03
57,8,29.68,10.34,306.89,87.80,1434,43.00,29220,23.04
57,8,29.67,10.18,302.04,87.80,1427,42.00,30480,23.05
57,8,29.66,7.67,227.49,87.80,1415,41.00,29820,23.05
57,8,29.65,7.42,220.00,87.80,1427,42.00,29220,23.06
57,8,29.65,7.72,228.90,87.80,1449,45.00,29220,23.07
57,8,29.65,10.73,318.14,87.80,1453,45.00,30480,23.08
57,8,29.65,10.93,324.07,87.80,1447,45.00,31680,23.09
57,8,29.65,10.57,313.40,87.80,1449,45.00,31080,23.10
57,8,29.65,10.53,312.21,87.80,1462,46.00,31080,23.11
57,8,29.64,10.96,324.85,87.80,1466,47.00,31680,23.11
57,8,29.65,11.22,332.67,87.80,1468,47.00,32280,23.12
57,8,29.63,11.21,332.15,87.80,1466,47.00,32280,23.13
57,8,29.61,11.05,327.19,87.80,1450,45.00,32280,23.14
57,8,29.61,10.43,308.83,87.80,1437,43.00,31080,23.15
57,8,29.60,7.90,233.84,87.80,1464,47.00,31080,23.16
57,8,29.60,10.55,312.28,87.80,1470,47.00,31080,23.17
57,8,29.59,11.43,338.21,87.80,1467,47.00,32280,23.18
57,8,29.58,11.29,333.96,87.80,1462,46.00,32880,23.19
57,8,29.59,10.95,324.01,87.80,1451,45.00,32280,23.20
57,8,29.57,10.60,313.44,87.80,1465,47.00,31080,23.21
57,8,29.57,10.98,324.68,87.80,1466,47.00,32280,23.22
57,8,29.57,11.33,335.03,87.80,1464,47.00,32280,23.23
57,8,29.59,11.10,328.45,87.80,1476,48.00,32280,23.24
57,8,29.58,11.22,331.89,87.80,1455,45.00,32280,23.25
57,8,29.58,10.38,307.04,87.80,1436,43.00,31680,23.26
57,8,29.57,7.64,225.91,87.80,1445,44.00,30480,23.26
57,8,29.59,10.15,300.34,87.80,1451,45.00,30480,23.27
57,8,29.57,10.59,313.15,87.80,1441,44.00,31080,23.28
57,8,29.57,10.20,301.61,87.80,1426,42.00,30480,23.29
57,8,29.59,7.63,225.77,87.80,1426,42.00,29820,23.30
57,8,29.59,7.57,224.00,87.80,1431,43.00,29820,23.30
57,8,29.60,7.82,231.47,87.80,1423,42.00,29220,23.31
57,8,29.60,7.91,234.14,87.80,1416,41.00,29220,23.32
57,8,29.59,7.28,215.42,87.80,1410,40.00,29220,23.32
57,8,29.59,7.15,211.57,87.80,1416,41.00,28620,23.33
57,8,29.57,7.40,218.82,87.80,1427,42.00,29220,23.33
57,8,29.58,7.89,233.39,87.80,1429,42.00,29220,23.34
57,8,29.58,7.99,236.34,87.80,1427,42.00,29820,23.35
57,8,29.57,7.86,232.42,87.80,1431,43.00,29220,23.35
57,8,29.57,7.85,232.12,87.80,1418,41.00,29220,23.36
57,8,29.54,7.55,223.03,87.80,1431,43.00,29820,23.37
57,8,29.51,7.78,229.59,87.80,1445,44.00,29220,23.38
57,8,29.50,10.42,307.39,87.80,1449,45.00,30480,23.38
57,8,29.49,10.45,308.17,87.80,1452,45.00,31080,23.39
57,8,29.49,10.24,301.98,87.80,1440,44.00,31680,23.40
57,8,29.49,7.88,232.38,87.80,1446,45.00,31080,23.41
57,8,29.49,7.84,231.20,87.80,1439,44.00,31080,23.42
57,8,29.48,10.05,296.27,87.80,1461,46.00,31080,23.42
57,8,29.48,10.54,310.72,87.80,1459,46.00,31080,23.43
57,8,29.49,10.63,313.48,87.80,1439,44.00,32280,23.44
57,8,29.49,7.99,235.63,87.80,1450,45.00,31080,23.45
57,8,29.49,7.96,234.74,87.80,1455,45.00,31080,23.46
57,8,29.48,10.39,306.30,87.80,1461,46.00,31080,23.47
57,8,29.49,10.55,311.12,87.80,1452,45.00,31680,23.47
57,8,29.49,10.22,301.39,87.80,1446,45.00,31080,23.48
57,8,29.50,7.87,232.16,87.80,1445,44.00,31680,23.49
57,8,29.50,7.98,235.41,87.80,1461,46.00,30480,23.50
57,8,29.49,10.66,314.36,87.80,1460,46.00,31680,23.51
57,8,29.46,10.63,313.16,87.80,1434,43.00,32280,23.52
57,8,29.47,7.47,220.14,87.80,1440,44.00,31080,23.52
57,8,29.46,7.25,213.58,87.80,1447,45.00,30480,23.53
57,8,29.46,7.90,232.73,87.80,1448,45.00,31080,23.54
57,8,29.47,10.33,304.43,87.80,1448,45.00,31080,23.54
57,8,29.48,10.44,307.77,87.80,1453,45.00,31080,23.55
57,8,29.47,10.35,305.01,87.80,1440,44.00,31080,23.56
57,8,29.47,10.08,297.06,87.80,1449,45.00,31080,23.57
57,8,29.45,10.40,306.28,87.80,1450,45.00,31080,23.58
57,8,29.44,10.44,307.35,87.80,1454,45.00,31080,23.59
57,8,29.46,10.33,304.32,87.80,1451,45.00,31680,23.60
57,8,29.45,10.33,304.22,87.80,1459,46.00,31680,23.61
57,8,29.45,10.45,307.75,87.80,1460,46.00,31680,23.62
57,8,29.42,10.49,308.62,87.80,1458,46.00,32280,23.63
57,8,29.40,10.33,303.70,87.80,1460,46.00,32280,23.63
57,8,29.40,10.33,303.70,87.80,1446,45.00,32280,23.64
57,8,29.43,7.79,229.26,87.80,1452,45.00,31080,23.65
57,8,29.42,7.85,230.95,87.80,1456,46.00,31080,23.66
57,8,29.44,10.17,299.40,87.80,1444,44.00,32280,23.67
57,8,29.42,7.80,229.48,87.80,1449,45.00,31080,23.67
57,8,29.44,7.78,229.04,87.80,1453,45.00,31080,23.68
57,8,29.42,10.31,303.32,87.80,1448,45.00,31680,23.69
57,8,29.43,10.25,301.66,87.80,1440,44.00,31680,23.70
57,8,29.43,7.69,226.32,87.80,1428,42.00,31080,23.70
57,8,29.45,7.46,219.70,87.80,1450,45.00,29820,23.71
57,8,29.44,10.14,298.52,87.80,1459,46.00,31080,23.72
57,8,29.42,10.51,309.20,87.80,1450,45.00,31680,23.73
57,8,29.40,10.24,301.06,87.80,1444,44.00,31680,23.74
57,8,29.39,7.92,232.77,87.80,1440,44.00,31080,23.74
57,8,29.39,7.91,232.47,87.80,1447,45.00,31080,23.75
57,8,29.39,7.97,234.24,87.80,1451,45.00,31080,23.76
57,8,29.41,8.01,235.57,87.80,1451,45.00,31080,23.76
57,8,29.42,8.00,235.36,87.80,1443,44.00,31680,23.77
57,8,29.42,7.95,233.89,87.80,1444,44.00,31080,23.78
57,8,29.41,7.85,230.87,87.80,1456,46.00,31080,23.79
57,8,29.41,10.07,296.16,87.80,1451,45.00,31080,23.79
57,8,29.40,10.26,301.64,87.80,1461,46.00,31680,23.80
57,8,29.38,10.28,302.03,87.80,1453,45.00,31080,23.81
57,8,29.38,10.32,303.20,87.80,1456,46.00,31680,23.82
57,8,29.38,10.34,303.79,87.80,1447,45.00,31080,23.83
57,8,29.38,10.15,298.21,87.80,1448,45.00,31680,23.84
57,8,29.38,8.00,235.04,87.80,1447,45.00,31080,23.85
57,8,29.38,10.02,294.39,87.80,1452,45.00,31680,23.85
57,8,29.38,7.92,232.69,87.80,1450,45.00,31080,23.86
57,8,29.38,10.02,294.39,89.60,1460,46.00,31080,23.87
57,8,29.37,10.39,305.15,89.60,1456,46.00,32280,23.88
57,8,29.37,10.39,305.15,89.60,1444,44.00,32280,23.89
57,8,29.37,7.75,227.62,89.60,1435,43.00,31080,23.89
57,8,29.38,7.30,214.47,91.40,1439,44.00,30480,23.90
57,8,29.38,7.94,233.28,91.40,1465,46.00,30480,23.91
57,8,29.38,10.80,317.30,91.40,1450,45.00,31680,23.92
57,8,29.38,10.47,307.61,91.40,1431,43.00,31680,23.93
57,8,29.37,7.54,221.45,91.40,1434,43.00,30480,23.93
57,8,29.39,7.47,219.54,91.40,1450,45.00,30480,23.94
57,8,29.42,10.07,296.26,91.40,1452,45.00,31080,23.95
57,8,29.42,10.23,300.97,91.40,1441,44.00,31080,23.96
57,8,29.41,7.89,232.04,91.40,1448,45.00,31080,23.96
57,8,29.38,7.96,233.86,91.40,1461,46.00,31080,23.97
57,8,29.38,10.23,300.56,91.40,1440,44.00,31680,23.98
57,8,29.37,7.65,224.68,91.40,1449,45.00,31080,23.99
57,8,29.36,7.72,226.66,91.40,1451,45.00,31080,23.99
57,8,29.36,7.91,232.24,91.40,1447,45.00,31080,24.00
57,8,29.38,7.77,228.28,91.40,1442,44.00,31680,24.01
